simulationId,cowboyCount,seed,starterId,winnerId,winnerOffsetFromStarter,totalShots,winnerRemainingHp,winnerShotsFired,winnerKills,winnerTotalDamageDealt
60,50,4024558437153402159,0,37,37,190,4,2,1,2
61,50,8460830073364808938,0,23,23,192,3,7,4,18
62,50,-8861481111054564448,0,39,39,187,3,4,2,14
63,50,5151774012177519178,0,16,16,190,1,5,2,11
64,50,6091217547875219003,0,33,33,186,2,4,1,12
65,50,-2747216630518444674,0,26,26,188,4,3,1,8
66,50,-3120053898601644369,0,32,32,187,4,4,2,11
67,50,3034305960001825052,0,37,37,191,3,7,2,19
68,50,530950165320721202,0,28,28,195,1,4,1,5
69,50,-3239810975889385343,0,38,38,190,1,9,5,23
70,50,8355546087979150809,0,12,12,181,4,5,3,15
71,50,-469783043654121139,0,37,37,187,8,7,6,21
72,50,-8860139790373583575,0,19,19,184,4,3,1,8
73,50,3078272170296328209,0,40,40,176,1,4,2,15
74,50,1861223411033487853,0,45,45,180,3,5,2,12
75,50,6371430372172172359,0,29,29,183,4,8,6,15
76,50,558336081978973769,0,31,31,183,6,4,2,11
77,50,-4684935535263414398,0,26,26,199,7,5,3,14
78,50,4274643094731897359,0,36,36,182,1,7,5,17
79,50,-974467266348133402,0,32,32,187,3,6,4,13
80,50,2876010997474373712,0,40,40,198,6,3,2,6
81,50,2556742473257242073,0,30,30,174,3,4,2,14
82,50,3881636367721409078,0,33,33,192,1,12,8,39
83,50,-4283235462372645638,0,25,25,187,1,3,1,6
84,50,-5435618743545341167,0,18,18,191,3,5,3,16
85,50,8287095643659210833,0,33,33,193,5,4,2,11
86,50,8922802869860413870,0,23,23,184,2,3,1,5
87,50,-8768726520343391800,0,35,35,197,5,2,1,4
88,50,4372297092407986927,0,31,31,176,7,4,2,9
89,50,1825614279441251546,0,19,19,181,7,3,3,5
90,50,-8762036456603649640,0,34,34,182,3,7,5,17
91,50,3126602431026017417,0,33,33,177,2,5,2,11
92,50,-6850303691888806042,0,25,25,171,3,3,2,8
93,50,-8236622947874188139,0,40,40,194,3,7,2,18
94,50,-7308026951116254363,0,35,35,193,1,8,5,24
95,50,7503361998593243626,0,18,18,183,2,6,3,13
96,50,-5497387776322637437,0,24,24,189,7,2,1,3
97,50,-1268344063882912167,0,24,24,187,4,3,1,8
98,50,-4537393245351792801,0,26,26,184,5,2,1,6
99,50,7007109389799046027,0,47,47,186,1,10,7,30
100,50,2541384518595445350,0,26,26,185,2,6,3,16
101,50,3350996714279151922,0,22,22,189,4,11,9,26
102,50,-6122081210866785503,0,22,22,188,6,3,1,12
103,50,3642725993278335616,0,25,25,187,4,7,4,17
104,50,-6310069696443000377,0,44,44,177,1,10,7,32
105,50,1047077068562554588,0,30,30,187,2,5,2,12
106,50,-6852892927081889767,0,33,33,180,4,2,1,5
107,50,-4257256642702636589,0,31,31,182,7,3,2,9
108,50,-5029367128408372113,0,26,26,192,1,8,4,19
109,50,7607616885527668300,0,28,28,180,4,3,2,10
110,50,26434227140393485,0,24,24,189,3,5,2,10
111,50,9209768725001713919,0,40,40,186,2,6,3,18
112,50,-3085924346636983622,0,37,37,177,8,1,1,1
113,50,8675964771217511976,0,37,37,184,1,4,1,11
114,50,4907356856337128851,0,34,34,184,4,5,3,11
115,50,-4666966213610434953,0,12,12,204,3,4,2,10
116,50,-4926837390399736036,0,16,16,193,3,6,3,15
117,50,-8336891457433127094,0,4,4,196,3,6,2,15
118,50,516544900739520151,0,26,26,188,5,5,2,18
119,50,-7283127629127876067,0,21,21,187,3,5,3,12
120,50,-1032635651569392488,0,28,28,178,2,7,4,18
121,50,7769363128375121728,0,37,37,195,4,2,1,3
122,50,-430746176916896039,0,38,38,182,1,6,4,16
123,50,8651847374258448331,0,33,33,198,3,4,1,12
124,50,2224671235021342026,0,1,1,186,3,7,4,22
125,50,-1465474966042121521,0,31,31,185,2,8,5,19
126,50,5232730891868007532,0,30,30,182,4,3,2,7
127,50,1361460470342695374,0,24,24,194,2,6,3,12
128,50,-1356467568661118753,0,22,22,197,1,4,1,12
129,50,-7614506031958753172,0,27,27,184,4,4,2,10
130,50,-8971519793056376775,0,34,34,192,5,4,3,15
131,50,3022396495612605285,0,35,35,191,4,4,1,8
132,50,8290662160158026520,0,28,28,190,1,8,6,25
133,50,3843035322279117505,0,39,39,190,1,3,2,8
134,50,-5189416922603801478,0,41,41,187,2,8,4,19
135,50,-5124300315598734522,0,26,26,185,2,3,1,11
136,50,3837517114234352203,0,37,37,182,7,3,2,11
137,50,-2950185444045550802,0,31,31,185,5,9,6,22
138,50,426757442594773823,0,28,28,191,5,10,7,22
139,50,-4820788126042546662,0,41,41,193,3,7,5,19
140,50,5946862575678741986,0,21,21,185,2,3,1,4
141,50,8974981299390694470,0,36,36,187,2,4,2,14
142,50,-6087080048868049684,0,37,37,186,1,5,3,11
143,50,-3281028519374219011,0,34,34,185,2,5,2,13
144,50,8805111005440957657,0,25,25,189,4,8,6,11
145,50,-945914340663370674,0,34,34,193,5,3,2,8
146,50,3620470311692998329,0,12,12,188,2,6,3,18
147,50,-7847918107806780417,0,29,29,192,7,6,4,16
148,50,-1981419207827807164,0,27,27,183,3,6,4,15
149,50,8917890496236750785,0,33,33,193,3,6,3,12
150,50,2436476489404250417,0,32,32,197,6,7,4,12
151,50,-8587433980523025243,0,26,26,193,2,4,1,6
152,50,-6769828358835675705,0,41,41,187,5,2,1,4
153,50,-3332833132237761586,0,35,35,192,2,6,5,13
154,50,6975984797426359987,0,34,34,190,3,3,2,6
155,50,-6059495332086747032,0,24,24,177,5,3,2,10
156,50,4452296053357995548,0,26,26,184,3,3,1,8
157,50,-4323948211146815272,0,29,29,182,3,15,11,36
158,50,3776308515824177652,0,32,32,186,1,6,3,17
159,50,-2448083839464855756,0,29,29,191,5,3,2,8
160,50,-2641245394580726895,0,26,26,191,6,3,2,8
161,50,2192876119456537845,0,31,31,195,4,4,2,8
162,50,-6690699831491533701,0,17,17,178,3,4,2,9
163,50,-8242276007236563477,0,29,29,197,2,5,2,10
164,50,-5642516344152327033,0,28,28,189,2,10,7,18
165,50,-3238749104845523344,0,35,35,197,2,3,2,9
166,50,-2814418992306178780,0,25,25,183,3,3,1,7
167,50,-5673131306224066336,0,36,36,187,4,5,3,8
168,50,29831252693456372,0,36,36,167,4,6,4,16
169,50,7016585409083752008,0,31,31,187,4,3,2,9
170,50,908195957096416926,0,30,30,191,1,3,1,5
171,50,-7531173376727640483,0,33,33,182,6,2,1,6
172,50,7209757496494277090,0,25,25,191,3,5,3,13
173,50,5291995938437694126,0,47,47,190,2,6,4,14
174,50,5880094698660718061,0,38,38,184,2,6,4,15
175,50,-7265269715823122147,0,26,26,197,1,5,2,13
176,50,-4873275261915122194,0,37,37,178,3,2,1,5
177,50,-1159345103379502709,0,38,38,185,1,10,6,24
178,50,-5555833939274768152,0,21,21,188,6,2,1,6
179,50,-6221400059438910766,0,26,26,193,1,5,3,10
180,50,-5951664687497584183,0,28,28,182,6,1,1,3
181,50,-5112357295890222344,0,44,44,184,1,4,3,14
182,50,-1298152709108151108,0,4,4,186,6,3,2,3
183,50,-6119810466464770400,0,28,28,190,1,2,1,7
184,50,2502297348298907067,0,20,20,181,1,8,5,16
185,50,5240029132549311427,0,25,25,177,6,2,2,6
186,50,2849857456777649255,0,25,25,196,4,6,3,14
187,50,5357231713588214688,0,36,36,191,1,3,1,6
188,50,2470418174820690203,0,30,30,188,3,3,1,3
189,50,-4205413717588758543,0,20,20,187,1,8,4,13
190,50,-190994909066885314,0,8,8,182,5,3,2,11
191,50,5643015977550698334,0,35,35,181,3,3,2,4
192,50,-6149718818074887976,0,32,32,193,4,4,2,9
193,50,-5292947416913470154,0,40,40,184,2,4,2,13
194,50,7725237031423721319,0,29,29,177,2,5,3,16
195,50,-5657309207377328036,0,25,25,185,3,9,6,19
196,50,5671188520636863987,0,33,33,186,1,6,4,16
197,50,-8067556877535570561,0,16,16,187,1,7,5,10
198,50,1388559965909645408,0,13,13,192,3,6,3,15
199,50,-1541781829703729011,0,34,34,195,5,3,1,7
200,50,-4692008703275938814,0,37,37,189,2,3,1,7
201,50,5921825753287209320,0,32,32,180,3,3,2,10
202,50,-7215400166977438346,0,35,35,181,1,4,1,9
203,50,7205195152113270746,0,31,31,176,2,5,3,11
204,50,8555390363154737071,0,33,33,193,2,8,5,18
205,50,-6544356438121168186,0,12,12,179,7,3,2,9
206,50,-24092370755839921,0,31,31,172,7,1,1,5
207,50,-840322277581955423,0,40,40,196,3,8,4,16
208,50,5998048010865198391,0,30,30,192,2,7,4,18
209,50,-4847606256852973793,0,46,46,190,2,5,3,11
210,50,-2380848368725129375,0,36,36,186,4,5,3,13
211,50,5147840700923570224,0,35,35,186,1,3,2,5
212,50,-1353014960296005908,0,36,36,190,2,5,3,9
213,50,-1598501290525054419,0,29,29,183,1,3,1,4
214,50,1961923140490118264,0,43,43,187,5,5,3,14
215,50,-8505615486224464562,0,16,16,193,1,3,1,5
216,50,3517719450423692212,0,33,33,187,6,5,3,8
217,50,3105389479535564896,0,41,41,190,1,9,6,18
218,50,5214840725170559796,0,30,30,200,1,6,3,17
219,50,6293562631990310579,0,10,10,178,4,5,4,19
220,50,-3335407372536324729,0,26,26,188,1,11,7,21
221,50,4329349046570819928,0,28,28,190,3,5,2,13
222,50,-3946251753802068088,0,32,32,194,3,4,3,10
223,50,-2497641178949689460,0,14,14,195,3,8,6,10
224,50,-1598467579073753100,0,41,41,182,5,3,2,9
225,50,-7219157151722771858,0,25,25,177,3,3,2,9
226,50,-4661110030385310659,0,34,34,182,3,3,1,8
227,50,7268898499307905016,0,10,10,188,4,4,2,6
228,50,5073513302777484957,0,38,38,189,3,4,2,10
229,50,-4340584654648921812,0,23,23,190,4,4,3,11
230,50,5747655616131207533,0,30,30,191,1,4,2,13
231,50,-853986668421251187,0,40,40,173,8,5,5,9
232,50,-6485978991128421450,0,40,40,189,1,3,1,6
233,50,5768638224355024336,0,25,25,185,2,4,2,8
234,50,2458075869634312968,0,39,39,190,4,6,4,16
235,50,-8489808341758400557,0,17,17,181,1,4,2,8
236,50,8024946309956992650,0,37,37,189,2,2,1,4
237,50,3052355172840400334,0,22,22,187,1,7,4,18
238,50,7442647678929516370,0,31,31,195,1,6,2,14
239,50,-8626307378104996153,0,39,39,186,3,7,5,24
240,50,4089073642559267318,0,30,30,187,5,5,2,18
241,50,-2236296439523492277,0,15,15,184,2,5,3,19
242,50,3016743768788637027,0,36,36,178,9,3,3,13
243,50,4188166251872219482,0,31,31,190,4,5,4,16
244,50,-3762730370391684372,0,34,34,191,1,5,2,13
245,50,3740820769933958818,0,34,34,200,1,5,3,12
246,50,2497223835397723045,0,29,29,189,2,3,1,8
247,50,1245211740268461552,0,41,41,192,2,2,1,6
248,50,3596120228953640690,0,21,21,197,4,4,2,10
249,50,-8485958391061015837,0,31,31,180,1,6,3,14
250,50,-3530187989459650982,0,24,24,172,6,6,4,17
251,50,1557329990257135330,0,33,33,195,5,3,2,5
252,50,-5014070775909231968,0,35,35,182,2,5,3,12
253,50,8185066700082241103,0,22,22,187,1,3,1,8
254,50,1187857640806559252,0,26,26,173,2,4,2,9
255,50,4592621929158808828,0,0,0,187,1,6,3,13
256,50,-2733519790676682714,0,25,25,190,7,5,3,12
257,50,-9010965276370915874,0,22,22,191,6,3,2,9
258,50,3441661738905144891,0,28,28,183,6,5,3,10
259,50,-1194913879455673857,0,28,28,189,4,2,1,4
260,50,4193196702897053123,0,32,32,177,8,7,6,19
261,50,506810623762930361,0,36,36,190,8,7,6,24
262,50,-5265939102537952373,0,38,38,195,5,2,1,5
263,50,8342510994338939680,0,32,32,197,6,4,2,8
264,50,5449764782182861903,0,37,37,175,5,8,7,27
265,50,9057600608023772352,0,45,45,193,2,10,6,22
266,50,4141399907197696659,0,37,37,186,4,7,5,15
267,50,-6377290153117213817,0,33,33,185,1,7,4,18
268,50,4028413048081249714,0,38,38,184,2,3,2,8
269,50,-4936952770567959292,0,28,28,184,3,7,5,16
270,50,-3833402471891802570,0,35,35,183,2,3,2,7
271,50,-611234609857737006,0,43,43,185,2,5,2,13
272,50,1836329554843149162,0,28,28,180,4,2,1,7
273,50,-6271604032169027506,0,38,38,190,2,8,5,13
274,50,-7649378181101267410,0,32,32,191,1,3,1,8
275,50,-4117742096427242609,0,39,39,194,3,4,1,8
276,50,-426418587539229430,0,35,35,186,4,9,7,24
277,50,-3482144798703779433,0,22,22,191,4,4,2,7
278,50,-4380576730621465212,0,44,44,193,1,8,5,19
279,50,471985320383546821,0,32,32,193,1,7,4,22
280,50,3767412502644510389,0,40,40,187,2,6,3,15
281,50,-3981726802433878898,0,24,24,184,5,3,1,4
282,50,-7129907778307929831,0,38,38,184,2,6,3,15
283,50,353075872508588396,0,25,25,175,6,3,3,7
284,50,8933881702211590055,0,45,45,186,3,3,1,9
285,50,5870060683144538133,0,36,36,181,6,5,4,10
286,50,-6167737670428187103,0,34,34,182,3,5,3,15
287,50,-1481915643660530448,0,28,28,190,1,9,4,29
288,50,-42555890764871508,0,31,31,179,2,3,1,7
289,50,4789677843557388484,0,34,34,181,3,6,3,13
290,50,5603914325809731747,0,32,32,181,3,2,1,6
291,50,2257671157984811954,0,36,36,189,3,4,1,9
292,50,-3981914003719714137,0,37,37,193,2,7,4,16
293,50,-1854622150355557531,0,15,15,192,3,5,4,15
294,50,5561257292223402490,0,26,26,185,6,5,4,9
295,50,-4884363201328877433,0,27,27,190,1,4,1,8
296,50,-4139487150730386163,0,36,36,194,2,3,1,7
297,50,3760748672159352694,0,37,37,199,2,6,3,12
298,50,-8354605131265263785,0,31,31,182,1,4,2,8
299,50,-5942291489905924041,0,19,19,189,4,7,5,11
300,50,-6366786982554665881,0,21,21,191,2,7,4,19
301,50,4987517799179524522,0,14,14,185,1,5,2,19
302,50,2993790680894572604,0,34,34,183,2,5,3,14
303,50,9148108519035745279,0,34,34,199,3,6,4,12
304,50,356053416089542868,0,30,30,187,5,3,1,5
305,50,-1153170656627237272,0,36,36,202,4,2,1,4
306,50,2893755259742999810,0,24,24,173,2,3,1,5
307,50,-2846964163748940784,0,16,16,189,5,8,4,20
308,50,3066658862155213956,0,48,48,178,9,1,1,3
309,50,-2727414419329055670,0,14,14,188,3,11,8,26
310,50,-4763808482497477292,0,30,30,194,3,7,4,18
311,50,-4663998541886316019,0,36,36,185,3,3,2,6
312,50,3401440039618196030,0,32,32,189,4,4,1,8
313,50,8411459461634897568,0,19,19,200,3,5,2,12
314,50,7940202431231995570,0,36,36,187,4,4,3,9
315,50,2320893009249504145,0,39,39,180,2,10,7,19
316,50,-1189509341924688933,0,24,24,181,2,3,1,3
317,50,5352533821174972395,0,40,40,189,9,1,1,4
318,50,1832868611604740847,0,24,24,196,4,4,2,12
319,50,-2456234631830758233,0,21,21,180,3,3,1,8
320,50,-1089146873941124920,0,12,12,189,6,6,5,15
321,50,-4830145270073459614,0,41,41,186,2,3,1,7
322,50,4591227604811538100,0,26,26,196,1,6,4,11
323,50,-7517952184663344560,0,23,23,197,3,8,4,15
324,50,2759393873959435400,0,27,27,197,4,3,2,4
325,50,-3192076090308535184,0,36,36,190,4,3,1,10
326,50,-3518252645608431621,0,31,31,177,4,7,5,16
327,50,-6678954914849788671,0,47,47,191,2,5,2,10
328,50,1051009122719280432,0,31,31,182,3,4,2,7
329,50,-199266881384466636,0,27,27,189,7,1,1,5
330,50,-562237344018420588,0,37,37,180,3,4,2,12
331,50,4631360110322506530,0,6,6,186,1,6,3,13
332,50,-6088734372525309462,0,26,26,197,6,5,3,14
333,50,-4567376467868996353,0,40,40,188,2,4,2,11
334,50,-6043706588882026333,0,28,28,197,2,8,4,20
335,50,-2435838256127503472,0,39,39,185,7,5,3,13
336,50,6756029625274839410,0,33,33,179,1,4,2,8
337,50,3064267014396074458,0,32,32,196,3,3,1,6
338,50,-7107167595673559776,0,19,19,190,1,5,2,13
339,50,7914520723125430299,0,33,33,182,6,2,1,2
340,50,-3939801719671590756,0,22,22,191,4,4,2,11
341,50,7447551660642179069,0,39,39,186,1,7,5,13
342,50,-3312509276445913515,0,33,33,186,1,2,1,7
343,50,1671232814223333385,0,27,27,180,1,4,2,8
344,50,-8997380063345516340,0,33,33,186,4,6,4,12
345,50,7066319119836090969,0,33,33,198,2,5,3,13
346,50,2051562411276173924,0,37,37,195,2,7,4,17
347,50,6633696047227603601,0,21,21,182,5,8,6,17
348,50,8053753224416136828,0,29,29,183,4,5,4,7
349,50,8081798847255029519,0,7,7,203,2,3,1,8
350,50,1686173169983516607,0,33,33,198,3,11,7,24
351,50,-6741191890070349471,0,28,28,185,3,7,5,18
352,50,7551669735035125690,0,24,24,187,7,4,3,9
353,50,817322641040841207,0,34,34,186,3,5,2,15
354,50,-7681608518701036626,0,43,43,200,5,4,3,9
355,50,6813244192803531545,0,36,36,180,1,7,4,17
356,50,-799567251315813721,0,44,44,182,3,8,4,16
357,50,6463463733073614618,0,30,30,196,3,4,2,7
358,50,-3603365709834776371,0,32,32,200,2,8,5,21
359,50,-7475064080194904626,0,23,23,185,5,3,1,5
360,50,-7141271899617235975,0,35,35,191,4,5,3,9
361,50,-3645313680115038920,0,28,28,178,4,3,1,8
362,50,-813606537018452598,0,30,30,178,3,5,3,8
363,50,6077188741552898440,0,33,33,188,3,7,4,19
364,50,-5889240790349597319,0,31,31,191,6,3,2,6
365,50,8460047888651790403,0,25,25,182,6,4,2,10
366,50,5811333872113808043,0,37,37,190,2,7,5,20
367,50,9061771253406507715,0,31,31,201,4,3,2,11
368,50,718880064193883270,0,14,14,194,2,8,5,17
369,50,-5732102379876084766,0,41,41,186,5,3,2,6
370,50,6742280374751132102,0,38,38,179,5,3,3,8
371,50,5181125386420020466,0,28,28,194,1,4,2,11
372,50,-834104396270075759,0,18,18,194,1,5,1,13
373,50,-3132157644125213201,0,35,35,198,1,6,2,12
374,50,-466210819174466616,0,33,33,199,8,3,2,7
375,50,-6446779205686661897,0,28,28,197,1,3,2,5
376,50,-5043496799542115937,0,29,29,182,3,2,1,7
377,50,331600363706155258,0,5,5,196,1,7,4,16
378,50,2632571912175624047,0,30,30,181,1,10,6,28
379,50,7259434726428318637,0,38,38,185,1,4,1,13
380,50,7034773605526970058,0,36,36,193,3,7,3,18
381,50,-2378807064512389437,0,36,36,186,2,9,6,20
382,50,7044002907889436624,0,19,19,190,3,2,1,5
383,50,-7467986275928762273,0,35,35,186,2,5,2,9
384,50,-7710964463403764544,0,34,34,197,2,5,2,10
385,50,-1797319639737052477,0,39,39,184,1,4,2,14
386,50,6648804362421930705,0,34,34,184,5,6,4,13
387,50,-6092895600319714483,0,35,35,181,1,6,4,15
388,50,6677731808203156546,0,36,36,193,2,9,5,15
389,50,-8290431848890866524,0,39,39,184,5,4,3,8
390,50,822470599114602416,0,33,33,183,1,8,5,16
391,50,-440745167956154322,0,31,31,201,1,7,4,17
392,50,5493254706132871335,0,22,22,182,3,6,4,14
393,50,9110007253430282949,0,27,27,194,2,5,2,13
394,50,3828546001588759930,0,28,28,196,1,3,1,9
395,50,954358573689120937,0,25,25,190,1,3,2,9
396,50,4673329353811134038,0,30,30,187,3,4,2,11
397,50,8951106077823315127,0,36,36,194,4,5,3,10
398,50,-2955788004876631659,0,19,19,187,6,8,6,19
399,50,-3074617922874386725,0,31,31,197,6,4,2,11
400,50,-2069238736506574513,0,28,28,186,1,3,1,8
401,50,5142285657910056386,0,38,38,183,1,4,2,8
402,50,-5718166377548646857,0,37,37,173,2,6,2,16
403,50,-2871135245862434860,0,27,27,184,3,6,4,15
404,50,-5470290219754087517,0,11,11,180,8,5,4,11
405,50,6513239277378205537,0,43,43,186,1,7,4,18
406,50,-1937526650582908692,0,32,32,187,5,10,8,22
407,50,4053606368753870361,0,40,40,175,1,5,3,11
408,50,-8685931211186045961,0,21,21,191,3,7,3,19
409,50,753476599907605441,0,33,33,190,5,10,8,21
410,50,7629449046163267860,0,33,33,189,2,6,3,16
411,50,-7165006901954417628,0,27,27,178,8,2,1,4
412,50,-278983357706912762,0,21,21,201,2,7,4,17
413,50,6679654565873428551,0,23,23,188,6,5,2,14
414,50,-4190755768947603870,0,23,23,189,1,7,3,17
415,50,8738829291820281567,0,28,28,189,3,7,4,15
416,50,-6408956391818137828,0,22,22,189,3,6,4,19
417,50,6080893915112984583,0,16,16,187,2,4,2,14
418,50,8338116970483255134,0,31,31,183,4,2,1,6
419,50,-765449995369154515,0,26,26,189,3,4,1,8
420,50,7206399308001339547,0,30,30,178,4,2,1,8
421,50,-4702905487158716851,0,34,34,181,6,2,1,4
422,50,1597001207848986596,0,38,38,183,2,4,2,10
423,50,-5991885943191703198,0,24,24,171,6,5,3,20
424,50,8732933234154285690,0,32,32,184,1,5,2,15
425,50,-8548631991035879144,0,32,32,197,2,6,4,16
426,50,-8215727050752168029,0,21,21,183,1,4,2,12
427,50,-2619328012761457211,0,32,32,178,3,6,4,17
428,50,182458834583790529,0,39,39,193,1,6,3,13
429,50,-9162346926953260134,0,21,21,196,1,9,6,15
430,50,-1369199353322860385,0,24,24,195,3,7,5,16
431,50,1299309702837331221,0,39,39,189,1,4,2,14
432,50,7441283111589658382,0,33,33,189,7,3,2,8
433,50,-1384188605853914951,0,38,38,196,2,8,4,12
434,50,3640669997955440048,0,33,33,188,5,5,4,11
435,50,7981275472775572993,0,40,40,185,4,2,1,6
436,50,8283764711150764307,0,28,28,184,5,6,6,6
437,50,-2352370805791922799,0,23,23,194,5,5,3,10
438,50,-5147310076202069759,0,8,8,205,1,10,7,22
439,50,-9201325968796251985,0,30,30,185,3,5,3,15
440,50,655144395457361685,0,39,39,180,1,4,2,15
441,50,3908628233485368304,0,40,40,184,5,2,2,2
442,50,4259219119874400913,0,26,26,195,5,3,1,4
443,50,6492006978787436854,0,32,32,176,3,3,2,9
444,50,5824038880760083823,0,32,32,178,4,3,1,8
445,50,4287545667298051289,0,29,29,186,1,9,5,32
446,50,7863954918594178741,0,32,32,189,3,4,2,9
447,50,2259789538798252579,0,33,33,191,2,5,2,6
448,50,-6583220104838502899,0,8,8,189,2,7,4,10
449,50,-8309676404741965054,0,30,30,196,5,4,3,9
450,50,2397235078220737684,0,43,43,187,2,4,2,9
451,50,4699390104985784056,0,28,28,185,4,4,2,12
452,50,-8655620574724659470,0,28,28,183,4,6,4,19
453,50,8012186223757638997,0,15,15,180,4,3,2,5
454,50,2749848532295906474,0,35,35,182,2,4,2,6
455,50,-1013635701383389528,0,24,24,196,4,5,3,9
456,50,7094131107054975154,0,30,30,182,5,3,2,8
457,50,67079307814084979,0,32,32,180,3,8,6,11
458,50,1802229122610337605,0,39,39,187,2,6,4,17
459,50,-2622746272502387171,0,20,20,185,3,2,1,4
460,50,-3949227922422858504,0,39,39,187,1,5,3,12
461,50,-4289042721400056276,0,39,39,180,1,7,5,11
462,50,-7289428355998612725,0,22,22,176,3,4,2,12
463,50,-241695527116750157,0,28,28,180,1,7,4,19
464,50,-6364886391143316223,0,33,33,190,4,7,4,18
465,50,-2273530337300556280,0,29,29,195,1,3,1,8
466,50,-8688392759291413645,0,37,37,185,3,3,1,10
467,50,-6279954669395217222,0,35,35,183,5,5,3,15
468,50,-5304247503455899616,0,29,29,188,4,4,3,13
469,50,708007719791634881,0,26,26,187,2,5,2,13
470,50,505129841863794503,0,34,34,192,1,6,4,11
471,50,1287486904444099063,0,19,19,179,2,7,4,9
472,50,5096072508755630648,0,43,43,179,7,5,3,11
473,50,8742498532144020167,0,17,17,185,1,8,4,19
474,50,-7625610483566936280,0,17,17,191,3,2,1,7
475,50,7380182592402866211,0,31,31,183,1,4,2,8
476,50,-7781326526565967291,0,26,26,186,2,5,3,12
477,50,8945088625879987643,0,34,34,188,1,3,1,7
478,50,7601489115278246922,0,36,36,187,8,3,2,9
479,50,-8388658742111897749,0,42,42,178,1,3,2,9
480,50,8620979480002941139,0,25,25,189,3,6,4,10
481,50,2924365767143193844,0,39,39,191,1,10,6,21
482,50,-1953688382615706189,0,25,25,185,1,6,3,10
483,50,-5771253704239338258,0,40,40,193,1,3,2,8
484,50,-7778348975659547003,0,22,22,181,7,4,3,9
485,50,9190655018936085245,0,24,24,182,4,4,2,12
486,50,4091395485076812097,0,34,34,185,5,5,3,9
487,50,8955899908250686786,0,27,27,197,2,7,5,16
