simulationId,cowboyCount,seed,starterId,winnerId,winnerOffsetFromStarter,totalShots,winnerRemainingHp,winnerShotsFired,winnerKills,winnerTotalDamageDealt
215,200,-8505615486224464562,0,95,95,748,2,5,2,13
216,200,3517719450423692212,0,147,147,776,2,5,2,10
217,200,3105389479535564896,0,151,151,745,4,7,5,25
218,200,5214840725170559796,0,133,133,768,6,3,2,6
219,200,6293562631990310579,0,172,172,761,1,4,2,9
220,200,-3335407372536324729,0,130,130,772,4,5,3,7
221,200,4329349046570819928,0,141,141,766,1,5,2,9
222,200,-3946251753802068088,0,134,134,756,5,4,3,10
223,200,-2497641178949689460,0,146,146,772,3,5,3,14
224,200,-1598467579073753100,0,181,181,749,3,3,2,7
225,200,-7219157151722771858,0,145,145,733,3,3,1,6
226,200,-4661110030385310659,0,157,157,748,2,7,4,20
227,200,7268898499307905016,0,121,121,762,1,6,2,11
228,200,5073513302777484957,0,87,87,746,1,4,2,4
229,200,-4340584654648921812,0,103,103,734,5,3,2,9
230,200,5747655616131207533,0,146,146,781,6,4,2,14
231,200,-853986668421251187,0,123,123,746,1,8,4,20
232,200,-6485978991128421450,0,134,134,759,5,6,4,15
233,200,5768638224355024336,0,150,150,755,2,6,3,15
234,200,2458075869634312968,0,141,141,762,3,5,3,12
235,200,-8489808341758400557,0,138,138,750,4,4,2,10
236,200,8024946309956992650,0,115,115,765,1,4,2,8
237,200,3052355172840400334,0,138,138,740,4,3,1,7
238,200,7442647678929516370,0,144,144,755,2,4,1,10
239,200,-8626307378104996153,0,168,168,768,3,2,1,7
240,200,4089073642559267318,0,138,138,752,5,4,2,8
241,200,-2236296439523492277,0,123,123,740,7,2,1,7
242,200,3016743768788637027,0,131,131,744,3,7,5,16
243,200,4188166251872219482,0,168,168,747,1,8,5,19
244,200,-3762730370391684372,0,136,136,759,4,2,1,6
245,200,3740820769933958818,0,120,120,759,3,3,2,4
246,200,2497223835397723045,0,134,134,762,4,5,3,14
247,200,1245211740268461552,0,114,114,756,4,4,3,10
248,200,3596120228953640690,0,96,96,761,3,5,3,11
249,200,-8485958391061015837,0,131,131,755,1,4,1,9
250,200,-3530187989459650982,0,133,133,748,1,4,2,12
251,200,1557329990257135330,0,128,128,780,6,2,2,8
252,200,-5014070775909231968,0,124,124,753,1,4,1,10
253,200,8185066700082241103,0,151,151,772,1,7,4,15
254,200,1187857640806559252,0,125,125,722,3,2,1,6
255,200,4592621929158808828,0,149,149,740,4,4,2,6
256,200,-2733519790676682714,0,142,142,775,2,7,3,18
257,200,-9010965276370915874,0,129,129,762,2,5,3,17
258,200,3441661738905144891,0,128,128,740,1,4,2,12
259,200,-1194913879455673857,0,126,126,768,3,8,5,18
260,200,4193196702897053123,0,143,143,743,1,10,6,21
261,200,506810623762930361,0,154,154,752,4,3,2,8
262,200,-5265939102537952373,0,164,164,770,1,7,5,16
263,200,8342510994338939680,0,120,120,768,3,5,3,12
264,200,5449764782182861903,0,153,153,758,3,4,2,10
265,200,9057600608023772352,0,147,147,767,2,5,3,16
266,200,4141399907197696659,0,131,131,742,1,4,2,5
267,200,-6377290153117213817,0,158,158,764,1,6,3,12
268,200,4028413048081249714,0,113,113,735,2,3,1,9
269,200,-4936952770567959292,0,139,139,743,3,4,2,13
270,200,-3833402471891802570,0,161,161,715,5,2,2,8
271,200,-611234609857737006,0,144,144,773,6,5,4,9
272,200,1836329554843149162,0,139,139,747,1,5,2,13
273,200,-6271604032169027506,0,153,153,762,3,5,2,11
274,200,-7649378181101267410,0,138,138,755,4,4,2,11
275,200,-4117742096427242609,0,134,134,756,3,14,11,23
276,200,-426418587539229430,0,134,134,749,1,10,6,27
277,200,-3482144798703779433,0,126,126,733,4,4,2,8
278,200,-4380576730621465212,0,143,143,761,1,5,1,14
279,200,471985320383546821,0,155,155,752,3,5,3,16
280,200,3767412502644510389,0,144,144,754,1,4,1,9
281,200,-3981726802433878898,0,131,131,745,4,3,2,8
282,200,-7129907778307929831,0,130,130,769,4,3,2,6
283,200,353075872508588396,0,146,146,747,2,5,2,14
284,200,8933881702211590055,0,162,162,754,1,7,4,17
285,200,5870060683144538133,0,133,133,768,2,5,2,11
286,200,-6167737670428187103,0,138,138,747,3,4,3,10
287,200,-1481915643660530448,0,131,131,768,1,9,4,26
288,200,-42555890764871508,0,131,131,740,2,5,2,15
289,200,4789677843557388484,0,150,150,741,4,5,2,15
290,200,5603914325809731747,0,127,127,766,4,3,1,7
291,200,2257671157984811954,0,145,145,762,2,5,3,11
292,200,-3981914003719714137,0,118,118,750,6,8,6,17
293,200,-1854622150355557531,0,142,142,766,3,5,3,13
294,200,5561257292223402490,0,160,160,759,3,3,2,8
295,200,-4884363201328877433,0,141,141,755,3,5,2,16
296,200,-4139487150730386163,0,134,134,756,1,7,4,21
297,200,3760748672159352694,0,135,135,755,1,4,2,11
298,200,-8354605131265263785,0,153,153,735,3,12,9,23
299,200,-5942291489905924041,0,158,158,761,4,4,2,7
300,200,-6366786982554665881,0,112,112,761,1,8,4,23
301,200,4987517799179524522,0,129,129,726,2,6,3,18
302,200,2993790680894572604,0,139,139,728,2,4,1,8
303,200,9148108519035745279,0,113,113,740,4,6,4,13
304,200,356053416089542868,0,124,124,739,1,6,5,11
305,200,-1153170656627237272,0,166,166,765,2,5,3,16
306,200,2893755259742999810,0,160,160,729,3,3,1,7
307,200,-2846964163748940784,0,148,148,764,3,3,1,5
308,200,3066658862155213956,0,147,147,750,2,9,5,21
309,200,-2727414419329055670,0,137,137,743,1,4,1,8
310,200,-4763808482497477292,0,135,135,772,1,4,1,9
311,200,-4663998541886316019,0,128,128,748,3,4,1,6
312,200,3401440039618196030,0,101,101,756,4,5,4,12
313,200,8411459461634897568,0,123,123,771,2,3,1,6
314,200,7940202431231995570,0,142,142,754,1,4,2,11
315,200,2320893009249504145,0,187,187,751,1,4,2,10
316,200,-1189509341924688933,0,131,131,741,3,8,6,22
317,200,5352533821174972395,0,126,126,756,2,7,4,25
318,200,1832868611604740847,0,161,161,770,1,5,2,18
319,200,-2456234631830758233,0,139,139,750,1,4,1,10
320,200,-1089146873941124920,0,118,118,764,2,6,4,17
321,200,-4830145270073459614,0,143,143,741,2,3,1,6
322,200,4591227604811538100,0,137,137,752,1,4,2,15
323,200,-7517952184663344560,0,155,155,766,4,4,3,17
324,200,2759393873959435400,0,148,148,762,1,5,3,7
325,200,-3192076090308535184,0,114,114,774,1,10,6,20
326,200,-3518252645608431621,0,124,124,736,3,6,4,12
327,200,-6678954914849788671,0,177,177,779,5,3,2,8
328,200,1051009122719280432,0,141,141,753,1,9,5,28
329,200,-199266881384466636,0,133,133,747,6,5,4,14
330,200,-562237344018420588,0,154,154,740,4,4,2,11
331,200,4631360110322506530,0,165,165,750,3,4,3,7
332,200,-6088734372525309462,0,152,152,775,3,7,3,15
333,200,-4567376467868996353,0,131,131,750,1,6,3,18
334,200,-6043706588882026333,0,127,127,743,5,6,3,13
335,200,-2435838256127503472,0,141,141,739,3,3,2,9
336,200,6756029625274839410,0,130,130,744,1,4,2,6
337,200,3064267014396074458,0,135,135,783,1,3,1,5
338,200,-7107167595673559776,0,108,108,746,1,3,1,11
339,200,7914520723125430299,0,141,141,762,1,5,2,14
340,200,-3939801719671590756,0,126,126,755,1,4,2,9
341,200,7447551660642179069,0,170,170,737,2,7,4,17
342,200,-3312509276445913515,0,132,132,744,2,3,1,7
343,200,1671232814223333385,0,126,126,743,9,1,1,3
344,200,-8997380063345516340,0,158,158,756,1,5,2,9
345,200,7066319119836090969,0,157,157,758,8,3,2,12
346,200,2051562411276173924,0,145,145,756,2,3,2,7
347,200,6633696047227603601,0,147,147,741,3,5,3,14
348,200,8053753224416136828,0,119,119,746,1,8,5,18
349,200,8081798847255029519,0,130,130,768,1,7,4,21
350,200,1686173169983516607,0,124,124,768,3,7,6,15
351,200,-6741191890070349471,0,177,177,768,2,8,5,19
352,200,7551669735035125690,0,134,134,748,8,2,2,2
353,200,817322641040841207,0,147,147,762,6,4,2,8
354,200,-7681608518701036626,0,156,156,765,3,5,2,17
355,200,6813244192803531545,0,122,122,754,3,7,3,15
356,200,-799567251315813721,0,137,137,753,5,4,3,14
357,200,6463463733073614618,0,127,127,753,3,4,3,10
358,200,-3603365709834776371,0,144,144,761,1,4,2,12
359,200,-7475064080194904626,0,137,137,752,4,5,3,16
360,200,-7141271899617235975,0,125,125,740,1,6,4,15
361,200,-3645313680115038920,0,113,113,740,3,4,2,10
362,200,-813606537018452598,0,124,124,755,3,6,4,13
363,200,6077188741552898440,0,143,143,770,1,6,3,14
364,200,-5889240790349597319,0,149,149,756,6,2,2,6
365,200,8460047888651790403,0,150,150,728,1,12,6,24
366,200,5811333872113808043,0,163,163,760,1,11,7,16
367,200,9061771253406507715,0,108,108,764,6,5,3,10
368,200,718880064193883270,0,155,155,760,1,8,5,19
369,200,-5732102379876084766,0,140,140,744,3,5,3,15
370,200,6742280374751132102,0,143,143,732,1,6,3,15
371,200,5181125386420020466,0,153,153,765,6,2,1,5
372,200,-834104396270075759,0,184,184,766,1,6,4,13
373,200,-3132157644125213201,0,137,137,754,2,9,6,25
374,200,-466210819174466616,0,152,152,787,1,4,2,8
375,200,-6446779205686661897,0,144,144,766,4,5,3,14
376,200,-5043496799542115937,0,122,122,764,5,3,2,9
377,200,331600363706155258,0,129,129,775,5,7,5,12
378,200,2632571912175624047,0,151,151,748,2,8,4,28
379,200,7259434726428318637,0,156,156,750,3,4,3,14
380,200,7034773605526970058,0,130,130,761,7,1,1,1
381,200,-2378807064512389437,0,141,141,735,2,4,2,12
382,200,7044002907889436624,0,110,110,785,1,5,2,8
383,200,-7467986275928762273,0,169,169,746,1,4,2,11
384,200,-7710964463403764544,0,159,159,751,5,3,2,4
385,200,-1797319639737052477,0,112,112,756,3,4,3,12
386,200,6648804362421930705,0,147,147,749,3,5,3,10
387,200,-6092895600319714483,0,171,171,754,5,3,1,6
388,200,6677731808203156546,0,149,149,756,6,6,4,12
389,200,-8290431848890866524,0,169,169,746,3,9,5,20
390,200,822470599114602416,0,182,182,745,3,9,6,27
391,200,-440745167956154322,0,87,87,748,1,4,2,13
392,200,5493254706132871335,0,140,140,770,2,3,2,8
393,200,9110007253430282949,0,153,153,756,2,7,5,17
394,200,3828546001588759930,0,132,132,756,2,3,1,9
395,200,954358573689120937,0,146,146,758,1,5,2,15
396,200,4673329353811134038,0,155,155,756,3,4,1,10
397,200,8951106077823315127,0,141,141,768,3,4,2,6
398,200,-2955788004876631659,0,148,148,756,4,3,1,7
399,200,-3074617922874386725,0,118,118,760,2,4,2,10
400,200,-2069238736506574513,0,111,111,766,2,6,3,9
401,200,5142285657910056386,0,166,166,753,2,3,2,5
402,200,-5718166377548646857,0,161,161,762,2,5,2,10
403,200,-2871135245862434860,0,103,103,715,1,8,5,21
404,200,-5470290219754087517,0,152,152,758,4,4,2,11
405,200,6513239277378205537,0,105,105,743,1,5,2,9
406,200,-1937526650582908692,0,168,168,758,3,4,2,9
407,200,4053606368753870361,0,139,139,752,3,10,6,24
408,200,-8685931211186045961,0,140,140,758,1,6,3,19
409,200,753476599907605441,0,166,166,762,3,2,1,2
410,200,7629449046163267860,0,93,93,758,3,3,1,8
411,200,-7165006901954417628,0,113,113,737,3,3,1,9
412,200,-278983357706912762,0,113,113,782,1,5,3,12
413,200,6679654565873428551,0,135,135,732,7,3,2,9
414,200,-4190755768947603870,0,175,175,772,5,5,4,12
415,200,8738829291820281567,0,124,124,776,4,4,2,9
416,200,-6408956391818137828,0,138,138,760,3,3,2,6
417,200,6080893915112984583,0,132,132,762,4,5,3,12
418,200,8338116970483255134,0,141,141,757,3,11,8,27
419,200,-765449995369154515,0,120,120,766,5,5,3,10
420,200,7206399308001339547,0,142,142,747,3,6,3,17
421,200,-4702905487158716851,0,128,128,739,2,6,4,16
422,200,1597001207848986596,0,145,145,754,3,6,3,15
423,200,-5991885943191703198,0,121,121,745,3,3,2,8
424,200,8732933234154285690,0,157,157,754,9,2,2,4
425,200,-8548631991035879144,0,98,98,760,4,3,1,10
426,200,-8215727050752168029,0,124,124,743,3,5,3,9
427,200,-2619328012761457211,0,139,139,750,4,9,5,22
428,200,182458834583790529,0,150,150,733,4,7,5,13
429,200,-9162346926953260134,0,106,106,764,1,7,4,16
430,200,-1369199353322860385,0,182,182,776,2,7,5,13
431,200,1299309702837331221,0,149,149,762,1,9,7,21
432,200,7441283111589658382,0,147,147,744,2,4,1,11
433,200,-1384188605853914951,0,163,163,738,3,7,3,17
434,200,3640669997955440048,0,163,163,765,1,4,2,8
435,200,7981275472775572993,0,139,139,746,4,3,1,9
436,200,8283764711150764307,0,124,124,766,3,4,2,9
437,200,-2352370805791922799,0,147,147,782,3,4,2,9
438,200,-5147310076202069759,0,110,110,779,3,3,1,12
439,200,-9201325968796251985,0,110,110,765,2,5,3,10
440,200,655144395457361685,0,136,136,742,2,6,5,13
441,200,3908628233485368304,0,117,117,743,6,4,2,9
442,200,4259219119874400913,0,164,164,779,2,6,3,16
443,200,6492006978787436854,0,127,127,761,3,4,2,5
444,200,5824038880760083823,0,167,167,756,5,4,3,7
445,200,4287545667298051289,0,162,162,755,6,5,4,8
446,200,7863954918594178741,0,134,134,770,2,4,2,13
447,200,2259789538798252579,0,140,140,764,2,7,4,15
448,200,-6583220104838502899,0,165,165,751,4,4,2,12
449,200,-8309676404741965054,0,139,139,763,5,4,2,12
450,200,2397235078220737684,0,132,132,738,3,5,3,8
451,200,4699390104985784056,0,160,160,777,2,6,3,12
452,200,-8655620574724659470,0,155,155,740,2,4,2,12
453,200,8012186223757638997,0,149,149,764,4,6,3,16
454,200,2749848532295906474,0,126,126,763,1,7,4,14
455,200,-1013635701383389528,0,100,100,748,4,7,4,21
456,200,7094131107054975154,0,136,136,737,5,3,1,6
457,200,67079307814084979,0,145,145,747,1,4,2,11
458,200,1802229122610337605,0,128,128,755,1,7,4,22
459,200,-2622746272502387171,0,139,139,759,1,3,1,6
460,200,-3949227922422858504,0,106,106,771,1,3,1,6
461,200,-4289042721400056276,0,152,152,750,4,9,8,20
462,200,-7289428355998612725,0,141,141,725,4,2,1,7
463,200,-241695527116750157,0,143,143,738,3,4,2,12
464,200,-6364886391143316223,0,123,123,739,1,2,1,6
465,200,-2273530337300556280,0,150,150,750,7,2,1,6
466,200,-8688392759291413645,0,150,150,759,1,3,2,9
467,200,-6279954669395217222,0,145,145,735,5,6,4,15
468,200,-5304247503455899616,0,159,159,731,2,3,1,10
469,200,708007719791634881,0,140,140,760,3,7,3,14
470,200,505129841863794503,0,162,162,764,5,2,1,6
471,200,1287486904444099063,0,171,171,723,1,3,1,10
472,200,5096072508755630648,0,132,132,728,4,3,2,8
473,200,8742498532144020167,0,169,169,759,1,5,3,12
474,200,-7625610483566936280,0,153,153,752,5,4,2,10
475,200,7380182592402866211,0,126,126,739,1,9,6,16
476,200,-7781326526565967291,0,143,143,762,1,4,2,11
477,200,8945088625879987643,0,130,130,774,3,9,7,19
478,200,7601489115278246922,0,146,146,746,3,4,1,8
479,200,-8388658742111897749,0,156,156,750,2,8,5,14
480,200,8620979480002941139,0,166,166,739,5,6,3,16
481,200,2924365767143193844,0,131,131,764,4,4,2,11
482,200,-1953688382615706189,0,159,159,728,1,4,2,5
483,200,-5771253704239338258,0,166,166,774,4,2,1,4
484,200,-7778348975659547003,0,168,168,767,2,9,7,24
485,200,9190655018936085245,0,146,146,745,4,4,2,12
486,200,4091395485076812097,0,127,127,742,2,7,3,17
487,200,8955899908250686786,0,123,123,762,1,5,2,12
