simulationId,cowboyCount,seed,starterId,winnerId,winnerOffsetFromStarter,totalShots,winnerRemainingHp,winnerShotsFired,winnerKills,winnerTotalDamageDealt
317,10,5352533821174972395,0,5,5,39,6,5,3,12
318,10,1832868611604740847,0,8,8,35,2,3,1,9
319,10,-2456234631830758233,0,5,5,29,6,1,1,3
320,10,-1089146873941124920,0,4,4,36,2,5,3,11
321,10,-4830145270073459614,0,3,3,40,1,6,3,16
322,10,4591227604811538100,0,3,3,41,6,5,3,12
323,10,-7517952184663344560,0,2,2,39,2,8,5,18
324,10,2759393873959435400,0,4,4,40,7,2,1,2
325,10,-3192076090308535184,0,1,1,35,3,5,3,17
326,10,-3518252645608431621,0,3,3,31,5,5,4,13
327,10,-6678954914849788671,0,3,3,35,1,8,5,24
328,10,1051009122719280432,0,5,5,40,1,7,5,15
329,10,-199266881384466636,0,8,8,39,1,5,2,13
330,10,-562237344018420588,0,8,8,33,2,8,6,18
331,10,4631360110322506530,0,4,4,37,3,7,5,20
332,10,-6088734372525309462,0,4,4,35,5,4,3,12
333,10,-4567376467868996353,0,4,4,43,4,6,2,15
334,10,-6043706588882026333,0,3,3,32,3,7,5,22
335,10,-2435838256127503472,0,4,4,35,3,4,2,10
336,10,6756029625274839410,0,7,7,36,1,4,3,11
337,10,3064267014396074458,0,9,9,37,6,3,2,7
338,10,-7107167595673559776,0,3,3,35,3,7,5,15
339,10,7914520723125430299,0,8,8,32,3,6,3,14
340,10,-3939801719671590756,0,3,3,35,6,3,2,6
341,10,7447551660642179069,0,5,5,37,6,4,3,8
342,10,-3312509276445913515,0,4,4,39,1,3,1,8
343,10,1671232814223333385,0,4,4,29,8,1,1,3
344,10,-8997380063345516340,0,4,4,38,1,8,5,22
345,10,7066319119836090969,0,4,4,32,4,2,1,6
346,10,2051562411276173924,0,5,5,37,2,4,1,10
347,10,6633696047227603601,0,6,6,37,1,6,3,17
348,10,8053753224416136828,0,5,5,34,4,3,2,10
349,10,8081798847255029519,0,1,1,39,3,3,1,9
350,10,1686173169983516607,0,0,0,40,2,4,1,7
351,10,-6741191890070349471,0,0,0,38,2,7,4,12
352,10,7551669735035125690,0,7,7,36,2,5,3,10
353,10,817322641040841207,0,6,6,36,2,3,2,9
354,10,-7681608518701036626,0,5,5,35,8,4,3,11
355,10,6813244192803531545,0,6,6,34,2,3,2,8
356,10,-799567251315813721,0,3,3,32,1,5,3,14
357,10,6463463733073614618,0,5,5,36,1,5,3,15
358,10,-3603365709834776371,0,4,4,36,1,3,1,8
359,10,-7475064080194904626,0,2,2,33,6,1,1,2
360,10,-7141271899617235975,0,8,8,37,2,5,3,16
361,10,-3645313680115038920,0,5,5,37,8,3,3,7
362,10,-813606537018452598,0,2,2,32,1,2,1,7
363,10,6077188741552898440,0,7,7,36,4,8,5,25
364,10,-5889240790349597319,0,1,1,36,6,5,3,12
365,10,8460047888651790403,0,5,5,41,5,7,4,16
366,10,5811333872113808043,0,6,6,37,7,5,5,11
367,10,9061771253406507715,0,2,2,39,5,2,1,4
368,10,718880064193883270,0,1,1,38,2,4,2,10
369,10,-5732102379876084766,0,4,4,35,4,7,4,22
370,10,6742280374751132102,0,7,7,36,1,8,5,21
371,10,5181125386420020466,0,6,6,37,4,3,1,5
372,10,-834104396270075759,0,5,5,39,3,3,1,10
373,10,-3132157644125213201,0,3,3,36,5,6,4,17
374,10,-466210819174466616,0,5,5,35,5,4,2,10
375,10,-6446779205686661897,0,7,7,36,7,1,1,2
376,10,-5043496799542115937,0,1,1,36,1,3,1,9
377,10,331600363706155258,0,5,5,37,3,4,2,9
378,10,2632571912175624047,0,3,3,31,5,2,1,7
379,10,7259434726428318637,0,7,7,37,1,3,1,7
380,10,7034773605526970058,0,4,4,41,2,8,4,23
381,10,-2378807064512389437,0,6,6,43,3,4,1,8
382,10,7044002907889436624,0,4,4,32,3,5,4,8
383,10,-7467986275928762273,0,0,0,38,2,6,1,21
384,10,-7710964463403764544,0,4,4,39,1,6,2,8
385,10,-1797319639737052477,0,4,4,35,2,5,3,10
386,10,6648804362421930705,0,5,5,34,8,1,1,5
387,10,-6092895600319714483,0,7,7,33,1,2,1,2
388,10,6677731808203156546,0,8,8,36,4,5,3,8
389,10,-8290431848890866524,0,4,4,38,4,10,6,33
390,10,822470599114602416,0,2,2,41,5,3,1,6
391,10,-440745167956154322,0,4,4,37,4,4,2,11
392,10,5493254706132871335,0,5,5,34,6,3,1,7
393,10,9110007253430282949,0,5,5,37,3,4,2,6
394,10,3828546001588759930,0,8,8,37,3,6,4,12
395,10,954358573689120937,0,7,7,35,2,5,2,11
396,10,4673329353811134038,0,5,5,37,7,3,2,6
397,10,8951106077823315127,0,5,5,37,3,3,1,8
398,10,-2955788004876631659,0,5,5,39,3,2,1,2
399,10,-3074617922874386725,0,2,2,38,1,6,3,14
400,10,-2069238736506574513,0,6,6,35,1,4,2,12
401,10,5142285657910056386,0,3,3,39,1,10,5,27
402,10,-5718166377548646857,0,8,8,35,1,5,3,11
403,10,-2871135245862434860,0,3,3,39,5,3,1,6
404,10,-5470290219754087517,0,5,5,34,3,3,1,8
405,10,6513239277378205537,0,3,3,36,3,4,2,13
406,10,-1937526650582908692,0,0,0,35,3,4,1,12
407,10,4053606368753870361,0,6,6,36,4,3,1,6
408,10,-8685931211186045961,0,3,3,37,3,5,1,9
409,10,753476599907605441,0,8,8,36,2,9,6,18
410,10,7629449046163267860,0,3,3,37,3,3,1,4
411,10,-7165006901954417628,0,3,3,32,5,2,1,8
412,10,-278983357706912762,0,8,8,38,3,5,3,12
413,10,6679654565873428551,0,1,1,37,6,3,1,10
414,10,-4190755768947603870,0,4,4,38,6,3,1,5
415,10,8738829291820281567,0,6,6,41,3,5,2,8
416,10,-6408956391818137828,0,7,7,32,4,3,2,7
417,10,6080893915112984583,0,7,7,35,4,8,6,21
418,10,8338116970483255134,0,5,5,34,1,9,5,21
419,10,-765449995369154515,0,2,2,36,3,9,7,20
420,10,7206399308001339547,0,5,5,34,6,4,4,8
421,10,-4702905487158716851,0,5,5,36,3,3,1,8
422,10,1597001207848986596,0,0,0,39,1,6,1,15
423,10,-5991885943191703198,0,2,2,38,3,4,2,8
424,10,8732933234154285690,0,9,9,36,1,6,3,16
425,10,-8548631991035879144,0,8,8,38,4,5,2,9
426,10,-8215727050752168029,0,4,4,38,4,3,1,6
427,10,-2619328012761457211,0,3,3,33,5,4,3,13
428,10,182458834583790529,0,2,2,36,1,5,3,12
429,10,-9162346926953260134,0,4,4,39,4,7,3,11
430,10,-1369199353322860385,0,4,4,39,3,4,2,4
431,10,1299309702837331221,0,5,5,33,5,5,2,14
432,10,7441283111589658382,0,7,7,43,2,5,2,6
433,10,-1384188605853914951,0,5,5,39,1,4,1,8
434,10,3640669997955440048,0,5,5,38,3,2,1,7
435,10,7981275472775572993,0,4,4,31,3,3,1,6
436,10,8283764711150764307,0,4,4,36,2,3,1,12
437,10,-2352370805791922799,0,2,2,43,4,3,2,8
438,10,-5147310076202069759,0,2,2,39,7,3,2,7
439,10,-9201325968796251985,0,5,5,34,4,2,1,3
440,10,655144395457361685,0,5,5,30,7,3,2,8
441,10,3908628233485368304,0,7,7,36,1,3,1,10
442,10,4259219119874400913,0,7,7,38,4,2,1,6
443,10,6492006978787436854,0,6,6,36,3,3,2,8
444,10,5824038880760083823,0,4,4,33,4,4,3,9
445,10,4287545667298051289,0,7,7,36,1,5,2,15
446,10,7863954918594178741,0,0,0,34,1,6,3,13
447,10,2259789538798252579,0,4,4,34,3,4,2,8
448,10,-6583220104838502899,0,5,5,32,6,2,1,5
449,10,-8309676404741965054,0,2,2,35,3,7,5,13
450,10,2397235078220737684,0,0,0,42,6,7,3,13
451,10,4699390104985784056,0,2,2,37,2,2,1,3
452,10,-8655620574724659470,0,1,1,37,1,7,4,19
453,10,8012186223757638997,0,9,9,35,2,3,1,7
454,10,2749848532295906474,0,4,4,36,5,3,1,8
455,10,-1013635701383389528,0,2,2,40,1,8,5,12
456,10,7094131107054975154,0,4,4,42,4,8,5,19
457,10,67079307814084979,0,5,5,37,6,5,3,13
458,10,1802229122610337605,0,8,8,33,6,5,4,19
459,10,-2622746272502387171,0,7,7,36,4,4,3,7
460,10,-3949227922422858504,0,2,2,39,2,5,2,14
461,10,-4289042721400056276,0,5,5,36,1,5,3,13
462,10,-7289428355998612725,0,5,5,37,1,5,2,10
463,10,-241695527116750157,0,8,8,37,5,2,1,6
464,10,-6364886391143316223,0,9,9,43,2,4,1,12
465,10,-2273530337300556280,0,6,6,40,4,3,1,6
466,10,-8688392759291413645,0,4,4,40,2,6,4,19
467,10,-6279954669395217222,0,6,6,38,1,3,1,9
468,10,-5304247503455899616,0,6,6,31,1,3,1,10
469,10,708007719791634881,0,4,4,34,3,2,1,5
470,10,505129841863794503,0,5,5,36,1,5,2,12
471,10,1287486904444099063,0,8,8,38,4,4,3,6
472,10,5096072508755630648,0,6,6,33,4,3,2,7
473,10,8742498532144020167,0,5,5,35,2,4,2,12
474,10,-7625610483566936280,0,2,2,35,6,2,1,4
475,10,7380182592402866211,0,6,6,35,3,5,2,14
476,10,-7781326526565967291,0,4,4,35,4,2,1,6
477,10,8945088625879987643,0,3,3,33,1,6,3,14
478,10,7601489115278246922,0,2,2,40,1,7,4,14
479,10,-8388658742111897749,0,4,4,31,3,3,1,10
480,10,8620979480002941139,0,6,6,38,1,5,4,7
481,10,2924365767143193844,0,2,2,40,1,6,1,15
482,10,-1953688382615706189,0,1,1,36,1,4,1,10
483,10,-5771253704239338258,0,3,3,37,3,6,4,15
484,10,-7778348975659547003,0,0,0,35,2,6,4,20
485,10,9190655018936085245,0,2,2,32,1,5,3,10
486,10,4091395485076812097,0,4,4,36,1,5,2,11
487,10,8955899908250686786,0,6,6,38,4,4,2,10
